explicit,artists,key,genre,time_signature
0,2981,7,4,4.0
0,285,11,10,4.0
0,903,2,11,4.0
0,4490,7,18,4.0
0,6,0,8,4.0
0,2568,11,11,4.0
0,2671,6,3,4.0
0,2871,7,8,4.0
0,25,0,15,4.0
0,259,3,10,4.0
0,115,11,19,4.0
0,2486,5,18,4.0
0,46,0,14,4.0
0,1388,0,3,4.0
0,3388,2,6,4.0
0,4412,3,7,4.0
0,4444,1,0,4.0
0,1485,8,3,4.0
0,4275,11,0,4.0
0,1946,1,19,3.0
0,312,0,15,4.0
0,221,8,8,4.0
0,1119,2,6,4.0
0,848,6,0,4.0
0,3517,11,0,4.0
0,3922,7,2,4.0
0,3753,0,11,4.0
0,1955,4,7,4.0
0,2398,4,0,4.0
0,302,0,7,4.0
0,3013,1,14,4.0
0,1425,7,4,4.0
0,2832,1,11,4.0
0,137,0,6,4.0
0,729,0,8,4.0
0,1747,11,12,4.0
0,3109,2,10,4.0
0,2476,11,7,4.0
0,3547,2,1,4.0
0,2596,2,14,4.0
0,4330,0,9,4.0
0,2928,8,12,4.0
1,1613,2,1,4.0
0,3271,2,10,5.0
0,2520,10,0,4.0
0,287,0,17,4.0
0,1555,0,6,4.0
0,3628,7,14,4.0
0,4112,7,16,3.0
0,633,4,7,4.0
0,1193,10,18,4.0
0,2204,7,8,4.0
0,3583,10,14,4.0
0,1706,7,2,4.0
0,3727,7,19,4.0
0,2660,8,14,4.0
0,3286,4,11,4.0
0,204,2,6,4.0
0,1859,7,15,4.0
1,1811,2,11,4.0
0,3111,8,10,5.0
0,3519,0,0,4.0
0,3594,0,17,4.0
0,1098,5,9,4.0
0,1560,6,19,4.0
0,1170,7,4,4.0
0,2430,8,1,4.0
0,3955,8,4,4.0
0,2592,7,9,4.0
0,143,3,1,3.0
0,659,7,19,4.0
0,3789,10,5,4.0
0,2130,0,6,4.0
1,3450,9,9,4.0
0,1410,2,15,4.0
0,644,10,6,4.0
0,3056,2,0,4.0
0,2843,1,9,4.0
0,2701,2,18,4.0
0,1504,11,4,4.0
0,342,5,7,4.0
0,2823,8,10,4.0
0,1225,10,4,4.0
0,3560,8,8,4.0
0,3040,4,2,4.0
0,2775,4,14,4.0
0,1298,4,2,4.0
0,800,0,5,4.0
0,2894,6,7,4.0
0,3909,9,2,4.0
0,2950,8,8,4.0
0,2216,2,7,4.0
0,3360,11,10,4.0
0,3637,6,12,4.0
0,709,4,3,4.0
0,1220,5,15,4.0
0,1901,9,10,4.0
0,2608,2,19,4.0
0,2056,9,14,3.0
0,958,11,7,4.0
0,2056,4,14,4.0
0,1360,11,5,4.0
0,72,9,0,4.0
0,384,10,0,4.0
0,3673,1,11,4.0
0,2013,9,15,4.0
0,1859,1,15,3.0
0,1559,2,3,4.0
0,3925,2,5,4.0
0,4027,4,2,3.0
0,1270,9,2,4.0
1,976,1,4,4.0
0,3033,11,5,4.0
0,754,9,14,4.0
0,3559,7,8,4.0
0,748,8,1,4.0
0,1530,6,3,4.0
0,3411,3,17,4.0
0,747,4,7,4.0
0,1548,6,7,4.0
0,3753,0,11,4.0
0,2881,7,4,4.0
0,1890,7,2,4.0
0,751,1,5,4.0
0,2625,8,5,4.0
0,3392,11,5,4.0
0,2486,4,18,4.0
0,3531,4,15,4.0
0,950,2,7,4.0
0,4012,7,2,4.0
0,3543,4,18,4.0
0,1129,2,2,4.0
0,328,11,9,3.0
0,3253,4,10,4.0
0,1907,11,18,4.0
0,2694,2,17,4.0
0,3954,11,0,4.0
0,1718,5,0,4.0
0,1805,2,15,4.0
0,1818,0,15,4.0
0,3111,2,10,4.0
0,3948,8,19,4.0
0,1817,6,15,4.0
0,564,8,19,4.0
1,2294,7,0,4.0
0,4149,2,9,4.0
0,1743,5,5,4.0
0,3026,2,12,1.0
0,524,1,18,4.0
0,1525,1,3,4.0
0,1602,9,2,4.0
0,1859,0,15,4.0
0,1510,7,15,4.0
0,3376,3,6,4.0
0,3359,1,10,4.0
0,4183,5,3,4.0
1,1399,10,13,4.0
0,502,7,14,4.0
0,1588,2,11,4.0
0,2998,2,8,4.0
0,3456,9,14,4.0
0,24,1,14,4.0
0,2291,9,0,4.0
0,2329,11,3,4.0
0,3803,3,1,4.0
0,2965,10,0,4.0
0,2278,9,17,4.0
0,2423,0,3,4.0
0,4191,11,9,4.0
0,3543,5,18,3.0
0,3976,1,2,4.0
0,3750,2,0,3.0
0,1495,0,11,4.0
0,3504,7,17,4.0
0,2109,1,13,4.0
0,1066,8,1,4.0
0,550,1,9,4.0
0,3435,8,9,4.0
0,1563,7,15,4.0
1,823,11,12,4.0
0,2057,11,19,4.0
0,3281,9,5,4.0
0,4540,3,14,4.0
0,1724,7,7,4.0
0,4123,2,2,4.0
0,1125,5,7,4.0
0,4150,6,11,4.0
0,3611,11,0,4.0
0,1465,8,11,4.0
0,4222,3,7,4.0
0,4005,9,8,4.0
0,2146,4,14,4.0
0,2225,0,17,4.0
0,2676,1,15,4.0
0,176,0,2,4.0
0,4590,6,15,4.0
0,3002,10,7,4.0
0,2477,5,3,4.0
0,2056,7,14,4.0
0,4396,6,7,4.0
0,1664,7,18,4.0
0,1957,4,3,4.0
0,146,10,17,4.0
0,882,5,6,4.0
0,1921,6,7,4.0
0,1982,7,8,4.0
0,2005,4,10,1.0
0,2087,6,2,4.0
0,3583,11,14,4.0
0,1062,1,7,4.0
0,848,7,0,4.0
0,1859,9,15,4.0
0,1731,7,8,4.0
0,1775,10,1,3.0
0,3091,4,3,4.0
0,891,11,18,4.0
0,2311,3,6,4.0
0,2331,5,16,4.0
0,1420,7,1,4.0
0,2486,4,18,3.0
0,3222,5,2,4.0
0,1510,1,15,4.0
0,4059,9,3,4.0
0,3754,0,2,4.0
0,4515,5,17,4.0
0,2660,5,14,4.0
0,4076,4,6,4.0
0,3629,4,12,4.0
0,584,11,8,4.0
0,384,10,0,4.0
0,3697,6,15,4.0
0,1036,7,3,4.0
0,4189,9,0,4.0
0,1927,1,15,4.0
0,1670,0,13,4.0
0,2486,9,18,4.0
0,3440,1,8,4.0
0,2914,10,14,4.0
0,1312,0,17,4.0
0,3529,6,10,4.0
0,2764,8,11,5.0
0,418,11,5,4.0
0,413,5,13,4.0
0,3094,1,10,4.0
0,3166,8,10,4.0
0,295,9,9,4.0
0,2397,11,3,4.0
0,280,11,11,3.0
0,1406,7,5,4.0
0,2982,9,5,4.0
0,2772,11,15,4.0
0,1444,8,8,4.0
0,1555,5,6,3.0
0,2037,7,9,4.0
0,1560,7,19,4.0
0,1275,0,3,4.0
0,3286,2,11,4.0
0,2332,4,9,4.0
0,3556,0,18,4.0
0,3739,6,4,4.0
1,2471,10,13,4.0
0,4180,7,11,4.0
0,588,6,19,4.0
0,3543,0,18,4.0
0,3734,2,13,4.0
0,843,6,13,4.0
0,579,4,18,4.0
0,1489,1,11,4.0
0,1983,9,8,4.0
0,2177,8,0,4.0
0,3122,8,10,4.0
0,1724,1,7,4.0
0,2521,2,0,4.0
0,4150,2,11,4.0
0,1492,3,19,4.0
0,3928,1,4,4.0
0,4576,8,15,4.0
0,1203,10,6,4.0
0,3160,5,10,3.0
0,821,9,7,4.0
0,2153,11,19,4.0
0,571,9,1,4.0
0,2739,8,0,4.0
0,1227,2,4,4.0
1,637,0,0,4.0
0,2869,11,3,4.0
0,1000,4,8,4.0
0,4224,3,7,4.0
0,1672,5,11,4.0
0,2231,2,8,4.0
0,1265,0,12,3.0
0,1974,0,3,4.0
0,972,2,9,4.0
0,3500,1,10,4.0
0,665,9,17,3.0
0,2903,4,12,4.0
0,2914,3,14,4.0
0,808,0,10,4.0
0,282,7,19,4.0
0,3512,1,11,4.0
1,3640,9,3,4.0
0,1898,0,18,4.0
0,3899,7,3,4.0
0,571,9,1,4.0
0,57,1,15,4.0
0,3124,11,10,4.0
0,3979,4,0,4.0
0,514,11,3,4.0
0,520,0,4,4.0
0,446,1,18,4.0
0,941,10,2,4.0
0,1816,7,0,4.0
0,1925,5,18,4.0
0,1085,10,9,4.0
0,313,4,15,4.0
0,2775,10,14,4.0
0,764,9,15,4.0
0,3111,6,10,4.0
0,2372,2,17,4.0
0,95,7,19,4.0
0,1286,5,3,4.0
0,3436,7,13,4.0
0,2602,7,0,3.0
0,2592,5,9,4.0
0,3475,4,12,4.0
0,4285,6,0,4.0
0,1943,7,0,4.0
0,4094,7,0,4.0
0,373,4,5,4.0
0,1055,7,17,4.0
0,107,3,0,4.0
0,2315,10,15,4.0
0,973,10,9,4.0
0,4530,4,15,4.0
0,1018,11,4,4.0
0,2752,0,19,4.0
0,2437,5,14,4.0
0,3094,10,10,4.0
0,1367,0,15,4.0
0,1043,6,11,4.0
0,726,0,13,4.0
0,717,7,3,4.0
0,3063,1,4,4.0
0,3451,8,6,4.0
0,594,5,2,4.0
0,891,4,18,4.0
0,714,7,12,4.0
0,3960,0,2,4.0
0,678,11,9,4.0
0,4521,6,14,4.0
0,2062,2,1,4.0
0,134,5,6,4.0
0,2291,9,0,4.0
0,885,2,13,4.0
0,3322,8,9,4.0
0,2774,0,7,4.0
0,2675,5,1,4.0
0,356,10,9,4.0
0,1979,6,18,4.0
0,3111,8,10,4.0
0,1599,6,5,4.0
0,2010,7,7,4.0
0,3946,2,2,4.0
0,790,10,8,4.0
0,3215,1,4,4.0
0,4412,7,7,4.0
0,1022,10,4,4.0
0,2196,4,14,4.0
0,3847,6,18,4.0
0,2559,10,5,4.0
0,1429,2,2,4.0
0,1611,4,2,4.0
0,3282,11,5,4.0
0,3414,4,3,4.0
1,2109,1,13,4.0
0,2953,7,8,4.0
0,4191,4,9,4.0
0,1488,1,3,4.0
0,3543,5,18,4.0
0,1510,7,15,4.0
0,1202,2,2,4.0
0,2104,9,19,4.0
0,1852,1,10,4.0
0,2758,6,17,4.0
0,1545,4,2,4.0
0,2486,11,18,4.0
0,1607,3,1,4.0
0,4119,2,16,4.0
0,1731,2,8,4.0
0,644,5,6,4.0
0,3815,5,10,4.0
0,1907,7,18,4.0
0,4349,10,9,4.0
0,1369,11,5,4.0
0,2850,4,2,4.0
0,2037,10,9,4.0
0,3216,9,4,4.0
1,1256,1,17,4.0
0,1760,2,19,4.0
0,2775,1,14,4.0
0,4170,1,18,4.0
0,2155,4,9,4.0
0,2490,5,19,4.0
0,4192,9,17,4.0
0,3254,9,10,4.0
0,700,7,9,4.0
0,1053,4,19,4.0
0,3941,7,18,4.0
0,3476,4,18,4.0
0,1539,4,8,4.0
0,2153,6,19,4.0
0,2301,7,17,4.0
0,2395,5,10,4.0
0,3742,5,4,4.0
0,2529,9,2,4.0
0,4039,7,7,4.0
0,734,7,2,4.0
0,3201,7,10,4.0
1,1035,1,1,4.0
0,1543,0,12,3.0
0,1100,7,10,4.0
0,1976,0,0,4.0
0,3914,2,2,4.0
0,2408,4,0,4.0
0,1365,11,5,4.0
0,2367,5,10,4.0
0,1907,4,18,3.0
0,3946,2,2,4.0
0,4092,7,0,1.0
0,3628,6,14,4.0
0,2569,5,3,4.0
0,224,2,6,4.0
0,3995,6,8,4.0
0,2167,0,17,4.0
0,4107,9,2,4.0
0,3989,6,4,4.0
0,3226,4,11,4.0
0,3286,11,11,4.0
0,3538,2,2,3.0
0,2218,0,2,4.0
0,854,9,17,4.0
0,3287,0,6,4.0
0,2544,4,17,4.0
0,2381,7,5,4.0
0,3900,8,15,4.0
1,4136,8,1,4.0
0,4079,1,13,4.0
0,1729,4,1,4.0
0,4471,0,16,4.0
0,4180,11,11,4.0
0,1770,6,9,4.0
0,682,2,3,4.0
0,2328,0,7,4.0
0,3026,10,0,4.0
1,793,8,19,4.0
0,1220,2,15,4.0
0,2850,0,2,4.0
0,823,6,12,4.0
0,1989,2,17,4.0
0,2660,4,14,4.0
1,1641,3,17,4.0
0,1579,7,5,4.0
0,250,4,17,4.0
0,4451,11,7,4.0
0,1907,5,18,4.0
0,4555,10,15,4.0
0,961,11,19,3.0
0,2982,2,5,4.0
0,738,0,5,4.0
0,2219,10,3,4.0
0,3531,3,15,4.0
1,963,11,1,4.0
0,4055,2,15,4.0
0,2744,2,2,4.0
0,2002,11,10,1.0
0,3286,2,11,4.0
0,3224,6,5,4.0
0,945,2,3,4.0
0,2084,10,17,4.0
0,383,10,10,1.0
0,1859,0,15,4.0
0,2799,9,8,4.0
0,3586,4,4,4.0
0,3890,5,5,4.0
0,1968,7,0,4.0
0,2881,0,4,4.0
0,1903,6,19,4.0
0,854,9,17,4.0
0,2318,5,7,4.0
0,4067,8,9,3.0
0,1313,1,12,4.0
0,211,0,17,4.0
0,3449,2,14,4.0
0,1496,1,11,4.0
0,2225,3,17,4.0
0,4548,11,15,4.0
0,1746,10,16,4.0
0,3507,7,5,4.0
0,4183,0,3,4.0
0,3396,5,0,4.0
0,2762,0,19,4.0
0,4180,8,11,4.0
0,4036,2,1,4.0
0,289,1,19,4.0
0,1847,4,7,4.0
0,4217,0,10,4.0
0,2263,7,19,4.0
0,4518,6,14,4.0
0,2956,2,14,4.0
0,898,1,4,4.0
0,349,11,14,4.0
0,3061,7,9,4.0
0,1749,5,7,4.0
0,1761,9,1,4.0
0,1683,1,0,4.0
0,1126,1,3,4.0
0,2373,0,13,4.0
0,2078,2,6,4.0
0,562,10,7,4.0
0,3102,9,7,4.0
0,3421,3,5,4.0
0,3690,1,18,4.0
0,2282,4,18,4.0
0,2575,4,18,4.0
1,4150,2,11,4.0
0,1485,10,3,4.0
0,2595,0,7,4.0
1,2630,5,11,4.0
0,1125,5,7,4.0
0,4480,0,18,4.0
0,2856,10,19,4.0
0,1922,4,2,4.0
0,3319,10,18,4.0
0,2775,0,14,4.0
0,1739,8,11,4.0
0,157,0,17,4.0
0,1540,11,19,4.0
0,3266,10,16,3.0
0,518,0,0,4.0
0,3329,0,7,4.0
0,2644,7,1,4.0
0,3566,10,8,4.0
1,2831,10,14,4.0
0,20,7,16,4.0
0,4036,7,1,4.0
0,1499,7,13,4.0
0,3052,9,9,4.0
0,2860,1,19,4.0
0,3568,7,2,4.0
0,3900,3,15,4.0
0,869,5,9,4.0
0,3969,0,2,4.0
1,1468,1,10,4.0
0,3559,9,8,4.0
0,581,7,19,4.0
0,4518,1,14,4.0
0,3753,1,11,4.0
0,3955,8,4,4.0
1,3885,6,13,4.0
0,3076,10,11,4.0
0,2586,10,19,4.0
0,373,0,5,4.0
0,3054,0,3,4.0
0,3583,0,14,4.0
0,4209,6,19,4.0
0,298,7,12,4.0
0,335,4,1,4.0
0,176,11,2,4.0
0,4316,2,11,4.0
0,2291,5,0,3.0
0,3916,11,0,4.0
0,3140,4,10,4.0
0,66,6,5,4.0
0,2775,4,14,4.0
0,2189,0,18,4.0
0,2400,0,1,4.0
0,2171,9,17,4.0
0,3628,0,14,4.0
0,3287,2,6,4.0
0,2219,7,3,4.0
0,448,9,17,4.0
0,4541,3,15,4.0
0,3063,6,4,4.0
0,677,2,5,4.0
0,2298,9,0,4.0
1,2767,1,8,4.0
1,2890,2,11,4.0
0,968,1,19,4.0
0,3273,5,2,4.0
0,4217,8,10,4.0
0,98,6,10,4.0
0,2291,7,0,4.0
0,1328,3,8,4.0
0,767,10,0,4.0
0,693,11,7,4.0
0,2572,9,2,4.0
0,3559,7,8,4.0
0,4140,7,19,4.0
0,2347,4,14,4.0
0,1241,0,7,4.0
0,1735,10,13,4.0
0,425,5,4,4.0
0,3456,8,14,4.0
0,2323,0,11,3.0
0,4368,9,15,4.0
0,4381,11,10,4.0
0,3559,6,8,4.0
0,4110,5,16,4.0
0,2881,1,4,4.0
0,4180,3,11,4.0
0,1905,2,7,4.0
0,4518,0,14,4.0
0,3397,2,5,4.0
0,1527,1,7,4.0
0,4317,9,11,4.0
0,4451,10,0,4.0
0,2801,11,18,4.0
0,1237,11,4,4.0
0,729,0,8,4.0
0,4207,2,3,4.0
0,608,9,2,4.0
0,31,7,15,3.0
0,1510,3,15,4.0
0,2065,0,12,4.0
0,446,7,18,4.0
0,4012,7,2,4.0
0,933,4,11,4.0
0,4090,6,10,4.0
0,2062,6,1,3.0
0,3799,2,3,4.0
0,4538,1,15,4.0
0,501,7,14,4.0
0,3808,6,14,4.0
0,4290,8,15,4.0
0,2697,7,6,4.0
0,2843,2,9,3.0
0,4540,1,14,4.0
0,3583,11,14,4.0
0,1876,6,6,4.0
0,3812,5,9,4.0
0,1903,7,19,4.0
0,449,11,4,4.0
0,267,4,11,4.0
0,389,2,0,4.0
0,2893,10,0,4.0
0,3359,9,10,3.0
0,2328,7,7,4.0
1,823,9,12,4.0
0,1377,5,5,4.0
0,3581,5,19,3.0
0,3821,10,6,4.0
0,2592,7,9,4.0
0,4050,8,1,4.0
0,644,3,6,4.0
0,2146,8,14,4.0
0,1510,5,15,3.0
0,101,2,19,4.0
0,3857,0,15,4.0
0,24,7,14,4.0
0,841,0,13,4.0
0,2008,10,10,4.0
0,918,11,9,4.0
0,3162,5,10,4.0
0,550,0,9,4.0
0,3274,5,5,4.0
0,623,2,5,4.0
0,24,5,14,4.0
0,869,2,9,4.0
0,2902,1,11,4.0
0,3989,3,4,4.0
0,1335,2,19,4.0
0,3583,4,14,4.0
0,4093,5,0,4.0
1,2680,9,19,4.0
0,1950,2,19,4.0
0,2645,6,7,4.0
0,1995,0,3,4.0
0,356,10,9,4.0
0,3652,1,16,3.0
0,981,5,17,4.0
0,2234,1,9,4.0
0,1414,2,19,4.0
1,3544,0,1,3.0
0,2173,9,17,4.0
0,2894,6,7,4.0
0,2840,3,16,3.0
0,2919,11,7,4.0
0,2604,10,13,4.0
0,3094,6,10,4.0
1,4023,7,8,4.0
0,2344,8,13,3.0
0,1390,9,9,4.0
0,3781,6,5,4.0
0,1590,11,9,4.0
0,4237,0,1,4.0
0,1822,10,10,3.0
0,2703,0,12,4.0
0,2775,0,14,4.0
0,2418,9,17,4.0
0,1220,10,15,4.0
0,315,3,3,3.0
0,4180,1,11,4.0
0,2850,9,2,4.0
0,886,6,11,4.0
0,1140,1,7,4.0
0,1907,1,18,4.0
0,1270,4,2,4.0
0,3650,5,1,4.0
0,2494,2,13,4.0
0,4318,1,12,4.0
0,987,6,15,4.0
1,720,1,4,4.0
0,3231,5,0,4.0
0,2332,10,9,4.0
0,2401,9,3,4.0
0,3688,9,18,4.0
0,4511,7,9,4.0
0,1257,1,0,4.0
0,1859,0,15,4.0
0,3389,0,19,4.0
0,4538,1,15,4.0
0,1635,10,8,4.0
0,4540,0,14,4.0
0,1283,11,8,4.0
0,4137,9,1,4.0
0,577,7,0,4.0
0,1579,11,5,4.0
0,907,1,8,4.0
0,1280,4,8,4.0
0,2949,10,8,4.0
0,1926,11,15,4.0
0,130,8,4,4.0
0,3681,3,16,5.0
0,1747,9,12,4.0
0,3287,2,6,4.0
0,678,1,9,4.0
0,3890,7,5,4.0
0,4149,4,9,4.0
0,2291,6,0,4.0
1,353,11,12,4.0
0,4499,9,5,4.0
0,3925,0,5,4.0
0,1939,2,0,4.0
0,784,1,3,4.0
0,4463,7,18,4.0
0,3436,1,13,4.0
0,261,1,9,4.0
0,4458,2,19,4.0
0,3040,4,2,4.0
0,4162,0,4,4.0
0,4452,6,18,4.0
0,2551,1,5,4.0
0,2291,7,0,4.0
0,4581,10,15,4.0
0,2775,0,14,4.0
0,3347,9,4,4.0
0,2696,10,17,4.0
0,3273,9,2,4.0
0,410,10,8,4.0
0,891,4,18,4.0
0,981,0,17,3.0
1,4020,1,8,4.0
0,3890,8,5,4.0
0,2401,9,3,4.0
0,3055,4,3,4.0
0,2414,5,6,4.0
0,1727,2,11,4.0
0,2155,7,9,4.0
0,818,3,7,4.0
0,1241,7,7,4.0
0,4135,7,4,4.0
0,4542,5,15,4.0
0,4245,0,13,4.0
0,1972,7,17,4.0
0,2087,7,2,4.0
0,3470,1,13,4.0
1,2923,0,17,4.0
0,438,11,1,4.0
0,4081,10,16,4.0
0,2864,7,6,5.0
0,3921,2,4,4.0
0,4412,7,7,4.0
0,1115,5,6,4.0
0,3739,6,4,4.0
0,1377,0,5,4.0
0,3370,10,5,4.0
0,2909,1,4,4.0
0,846,0,13,4.0
0,1817,7,15,4.0
0,46,1,14,4.0
0,3213,5,11,4.0
0,691,9,7,4.0
0,3026,10,7,4.0
0,1389,10,3,4.0
0,2820,10,3,4.0
0,3538,9,2,4.0
0,2494,4,13,4.0
0,3946,7,2,3.0
0,2874,11,4,4.0
0,562,1,7,4.0
1,182,1,13,4.0
0,3493,5,10,1.0
0,871,10,17,4.0
0,2493,1,5,4.0
0,2161,1,9,4.0
0,2204,8,8,4.0
0,957,1,7,4.0
0,846,7,14,4.0
0,1675,9,7,4.0
0,4264,5,2,4.0
0,1068,4,1,4.0
0,562,10,7,4.0
0,3628,8,14,4.0
0,1239,0,0,4.0
0,2776,1,19,4.0
0,2549,1,5,4.0
0,832,9,19,4.0
0,1771,4,11,4.0
0,23,11,13,4.0
0,2775,0,14,4.0
0,4541,8,15,4.0
0,3317,1,9,4.0
0,2994,5,3,4.0
0,3342,0,8,4.0
0,2660,7,14,4.0
0,1467,4,11,4.0
0,3335,2,2,4.0
0,1942,0,0,4.0
0,2478,10,0,4.0
0,2010,0,7,4.0
0,2861,4,19,4.0
0,1747,2,12,4.0
0,3427,7,10,4.0
0,1145,2,10,3.0
0,548,0,9,4.0
0,2249,8,11,4.0
0,194,6,13,4.0
0,2410,2,0,4.0
0,771,5,0,4.0
0,3543,5,18,4.0
0,3322,9,9,4.0
0,3379,9,7,4.0
0,3813,1,10,3.0
0,2420,9,3,4.0
0,2626,10,5,4.0
0,1666,1,19,4.0
0,2982,8,5,4.0
0,1874,9,10,4.0
0,4455,1,18,4.0
0,1274,0,16,4.0
1,3208,1,13,4.0
0,3020,10,6,4.0
0,2866,10,6,4.0
0,1827,8,13,4.0
0,1360,11,5,4.0
0,3610,11,10,4.0
0,3478,9,12,4.0
0,3422,1,5,4.0
0,2291,0,0,4.0
0,3995,10,8,4.0
0,1756,6,9,4.0
0,2775,3,14,4.0
0,597,9,2,4.0
0,3487,5,14,4.0
0,3655,6,18,4.0
0,1747,3,12,4.0
0,2234,2,11,4.0
1,823,2,12,4.0
0,1197,5,17,4.0
0,2148,1,5,4.0
0,22,6,15,4.0
0,3101,10,7,4.0
0,2813,3,10,4.0
0,848,7,3,4.0
0,3937,1,6,4.0
0,979,5,19,4.0
0,4238,2,13,4.0
0,3394,8,5,4.0
0,271,1,2,4.0
0,1926,8,15,4.0
0,3999,9,2,4.0
0,2370,1,13,4.0
0,3559,11,19,4.0
0,1971,1,15,4.0
0,1800,10,5,4.0
0,3667,5,17,4.0
0,2059,11,15,4.0
0,2089,4,13,4.0
0,3258,9,10,4.0
0,2649,4,17,4.0
0,644,0,6,4.0
0,2701,11,18,4.0
0,2596,7,14,4.0
0,4101,7,2,4.0
0,24,6,14,4.0
0,4216,3,5,4.0
0,3567,3,8,4.0
0,2087,7,2,4.0
0,309,2,10,4.0
0,2781,10,4,4.0
0,3755,1,15,4.0
0,1882,0,2,4.0
0,3924,0,0,4.0
0,1724,11,7,4.0
0,717,8,3,4.0
0,370,4,0,4.0
0,377,2,5,4.0
0,921,4,5,4.0
0,3156,4,10,4.0
0,2894,6,7,4.0
0,2486,9,18,4.0
0,2982,10,5,4.0
0,666,0,17,4.0
0,547,9,9,4.0
1,1722,11,8,4.0
0,1299,7,7,4.0
0,1102,2,10,4.0
0,3772,7,5,4.0
0,1555,0,6,4.0
0,4204,11,19,4.0
0,161,10,6,3.0
0,1291,10,1,4.0
0,1872,4,15,4.0
0,3667,7,17,4.0
0,560,4,1,4.0
0,85,7,2,4.0
0,4396,9,7,4.0
0,2079,5,6,4.0
0,1907,8,18,4.0
0,4076,9,6,4.0
0,338,4,4,4.0
0,3286,9,11,4.0
0,614,7,11,4.0
0,1510,11,15,4.0
0,1568,0,15,4.0
0,791,5,15,4.0
0,415,2,12,4.0
0,3807,7,6,4.0
0,4357,11,14,4.0
0,3551,10,9,4.0
0,3846,0,19,4.0
0,3318,7,9,4.0
0,337,2,4,4.0
0,346,10,16,4.0
0,2682,4,15,4.0
0,4522,1,14,4.0
0,3215,0,4,4.0
0,4225,5,7,4.0
0,1987,7,19,4.0
0,1729,8,1,4.0
0,2744,9,2,4.0
0,3809,9,17,4.0
0,3508,11,15,4.0
0,3559,7,8,4.0
0,3347,9,4,4.0
0,1907,5,18,4.0
0,2982,7,5,4.0
0,501,8,14,4.0
0,2190,10,5,4.0
0,3287,7,6,3.0
0,1702,10,11,4.0
0,450,11,4,4.0
0,4343,7,2,4.0
0,19,0,18,4.0
0,3945,4,2,4.0
0,939,7,8,4.0
0,2477,9,3,4.0
0,3503,1,10,4.0
0,2517,7,9,4.0
0,3583,0,14,4.0
0,1445,4,10,4.0
0,1617,8,19,4.0
0,848,0,3,4.0
0,2520,1,0,4.0
1,277,6,1,4.0
0,895,1,19,4.0
0,175,4,2,4.0
0,1220,0,15,4.0
0,3989,1,4,4.0
0,1763,9,1,3.0
0,2064,1,12,3.0
0,3204,2,10,4.0
0,4559,1,14,4.0
0,1478,9,4,4.0
0,999,0,8,4.0
0,2292,7,0,4.0
0,2441,0,5,4.0
0,2775,11,14,4.0
0,3583,3,14,4.0
0,2972,4,0,4.0
0,701,1,11,4.0
1,2731,6,8,4.0
0,3206,11,9,4.0
0,1872,4,15,4.0
0,4238,1,13,4.0
0,1367,10,15,3.0
0,984,2,6,4.0
0,632,4,7,4.0
0,857,5,2,4.0
0,1751,6,1,4.0
0,3924,9,0,4.0
0,3487,6,14,4.0
0,286,1,10,4.0
0,1795,7,11,4.0
0,3918,5,2,4.0
1,1790,5,17,4.0
0,2678,2,8,4.0
0,1097,8,9,4.0
0,3274,5,5,4.0
0,971,0,19,4.0
0,4447,11,10,4.0
0,4066,11,18,4.0
0,2515,11,17,4.0
0,3697,11,15,4.0
0,2050,6,9,4.0
0,4168,0,7,4.0
0,3370,1,5,4.0
0,356,4,9,4.0
0,2379,8,18,4.0
0,3286,11,11,4.0
0,3487,3,14,4.0
0,3307,9,8,4.0
1,463,6,1,4.0
0,3804,9,10,4.0
0,3169,4,10,4.0
0,1697,0,10,4.0
0,1698,4,0,4.0
0,402,11,2,4.0
0,4297,11,1,4.0
0,2328,2,7,4.0
0,2087,2,2,4.0
0,1859,1,15,4.0
0,2739,6,0,4.0
0,3111,0,10,4.0
0,24,10,14,4.0
0,2005,0,10,3.0
0,2119,9,4,4.0
0,2596,1,14,4.0
0,214,3,18,4.0
0,106,9,0,4.0
0,2630,11,11,4.0
0,617,7,14,4.0
0,3495,2,10,4.0
0,3362,6,9,1.0
0,3283,0,5,4.0
0,2317,2,7,4.0
1,3882,7,13,4.0
0,714,7,12,4.0
0,4501,4,18,4.0
1,3367,5,11,4.0
0,1423,2,14,4.0
0,3628,8,14,4.0
0,671,8,1,4.0
0,4025,3,2,3.0
0,3543,10,18,4.0
1,466,8,1,4.0
0,343,7,7,4.0
1,1356,7,17,4.0
0,4029,10,2,4.0
0,3052,11,9,4.0
1,3600,6,11,4.0
0,787,2,7,4.0
0,2569,5,3,4.0
0,3543,6,18,4.0
0,2622,10,9,4.0
0,2894,7,7,4.0
0,1257,6,0,4.0
0,913,4,8,4.0
0,3995,1,8,4.0
1,610,5,17,4.0
0,4244,5,3,4.0
0,596,2,12,4.0
0,4264,7,2,4.0
0,157,8,17,4.0
0,1360,7,5,4.0
1,4085,1,13,4.0
0,2155,8,9,3.0
0,4243,5,15,4.0
0,1555,7,6,3.0
1,1847,5,7,4.0
0,1726,7,4,4.0
0,4435,9,18,4.0
0,3906,7,19,4.0
0,1833,7,12,4.0
0,3628,8,14,4.0
0,4133,0,8,4.0
0,925,11,5,4.0
0,3092,4,10,4.0
0,2775,5,14,4.0
0,2843,6,9,4.0
0,445,6,4,4.0
0,1859,11,15,4.0
1,1,7,11,4.0
