clustering type,value
hdbscan min_samples=7 min_cluster_size=30,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=31,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=32,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=33,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=34,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=35,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=36,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=37,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=38,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=39,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=40,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=41,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=42,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=43,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=44,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=45,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=46,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=47,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=48,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=49,-0.05039104000905076
hdbscan min_samples=7 min_cluster_size=50,-0.05039104000905076
hdbscan min_samples=8 min_cluster_size=2,0.07906277625489914
hdbscan min_samples=8 min_cluster_size=3,0.07906277625489914
hdbscan min_samples=8 min_cluster_size=4,0.1265092207773355
hdbscan min_samples=8 min_cluster_size=5,0.1265092207773355
hdbscan min_samples=8 min_cluster_size=6,0.1265092207773355
hdbscan min_samples=8 min_cluster_size=7,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=8,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=9,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=10,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=11,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=12,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=13,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=14,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=15,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=16,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=17,0.19277708819761807
hdbscan min_samples=8 min_cluster_size=18,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=19,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=20,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=21,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=22,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=23,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=24,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=25,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=26,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=27,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=28,-0.09330376179748581
hdbscan min_samples=8 min_cluster_size=29,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=30,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=31,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=32,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=33,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=34,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=35,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=36,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=37,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=38,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=39,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=40,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=41,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=42,-0.056177165309347576
hdbscan min_samples=8 min_cluster_size=43,-0.04662107892452956
hdbscan min_samples=8 min_cluster_size=44,-0.04662107892452956
hdbscan min_samples=8 min_cluster_size=45,-0.04662107892452956
hdbscan min_samples=8 min_cluster_size=46,-0.04662107892452956
hdbscan min_samples=8 min_cluster_size=47,-0.04662107892452956
hdbscan min_samples=8 min_cluster_size=48,-0.04662107892452956
