track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1E4i96fwbah3uNcWN0NAlF,0.0814,0.762,234560,0.696,1.08e-06,1,0.277,-7.139,1,0.109,75.103,4,0.59
5pkLSTZeL9zbvaaq5Cw6XX,0.0106,0.674,366253,0.823,0.193,11,0.0772,-9.032,0,0.0406,133.019,4,0.674
0QimL0uyitpZLjSDbqZVfY,0.505,0.473,503107,0.514,0,0,0.0815,-8.478,1,0.1,201.393,4,0.698
22nyUtSZ8Pmh5iGJ0PeQdL,0.838,0.654,285533,0.639,0.903,4,0.189,-14.07,1,0.038,111.915,4,0.754
21Qd9l5qGW9AmXFYgVld5l,0.0984,0.69,197344,0.859,0.14,6,0.111,-8.841,1,0.0881,128.007,4,0.507
0u79AwRSmRJdCQwXV7SGSB,0.918,0.329,125840,0.166,0.000221,4,0.257,-10.467,1,0.0381,102.277,4,0.159
2wgAoA6Exo9ZBp8dNiSdBS,0.0796,0.424,361002,0.753,1.3e-06,4,0.105,-6.66,0,0.0328,100.956,4,0.883
5n66lPIb8QuuIwRJlVjGgV,0.0143,0.56,145512,0.879,6.88e-05,9,0.147,-4.941,0,0.0285,127.038,4,0.57
3JNKzdE5qB78Z9bvlgJyWV,0.574,0.58,54027,0.651,0,7,0.109,-5.977,1,0.0945,169.969,4,0.412
6opRSUwptT19YniRsRVL6q,0.751,0.583,203374,0.657,0,11,0.101,-2.834,1,0.0479,167.844,4,0.929
4iBIFGEGJ0I5ezZZ6VXYp7,0.655,0.549,298905,0.432,0.227,1,0.0907,-9.741,0,0.0295,118.941,3,0.229
5AWEOl7hrKbUfbu2JcmiFB,0.258,0.576,338942,0.991,0.0023,7,0.237,-4.36,1,0.322,169.961,4,0.0372
6T5HaAjfdfuWtoEE3haiZt,0.425,0.673,131400,0.375,0.915,6,0.0974,-10.266,0,0.0334,99.995,4,0.085
2vtsCV5XDM4nuBKD0d17mK,0.268,0.86,299125,0.676,0.134,0,0.094,-9.245,0,0.363,94.025,4,0.602
3niz4765xdQsl0DSMf4DIx,2.35e-05,0.414,283380,0.827,0.634,5,0.359,-4.871,1,0.0518,123.992,4,0.155
0Z4pLlygCvkTHmeQtYAbNH,0.00122,0.611,259183,0.793,0.285,6,0.251,-6.646,1,0.0275,122.01,4,0.824
4ta3TV53A2sVPxxhhtmqZE,0.00111,0.805,247680,0.733,0.73,1,0.0529,-5.552,1,0.0625,124.999,4,0.303
5ociU90rqaN1wXkfftY9qN,0.954,0.472,181840,0.202,0.951,9,0.12,-19.992,0,0.0546,153.692,4,0.148
3QuH98etXysoPyuRqrAUms,0.0293,0.615,152440,0.829,0,7,0.255,-6.577,1,0.419,121.214,5,0.575
69RTiOaZPhcJgO8ug8SHyW,0.255,0.578,339853,0.663,0,9,0.335,-10.14,1,0.397,135.099,4,0.556
2Zgiqr0iQdc8WEnIDURZW7,0.399,0.601,233625,0.45,1.75e-05,9,0.144,-9.281,1,0.0578,83.595,4,0.658
6wV9flX167HTvbwSkPF4LD,0.409,0.716,241323,0.713,0.000669,0,0.153,-6.294,0,0.0289,119.952,4,0.899
5KX7rgc9tO4Ei6FV5Sh27P,0.0248,0.804,310747,0.747,0.911,11,0.105,-9.973,0,0.0687,131.302,4,0.535
0rYFCbRb25YpQ7fx2Gnr6v,0.23,0.314,301277,0.449,6.35e-05,1,0.0939,-9.442,0,0.0281,140.443,3,0.127
3OLFqbd9ZeVjaUKTiaLsD6,0.582,0.705,302027,0.744,0,4,0.2,-5.416,0,0.0341,115.959,4,0.706
3S1x2oj2T4CL8pnJON66qi,0.13,0.665,212029,0.765,0,0,0.0831,-6.036,1,0.0316,153.984,4,0.744
7q3qsU8mNnr1pANByJoQWK,0.991,0.431,158806,0.0197,0.923,5,0.0798,-26.95,1,0.0757,70.012,4,0.0929
5PDUqXNuQQhhRwwA85EjE1,0.516,0.685,69362,0.572,0.816,6,0.24,-8.112,1,0.0993,142.366,4,0.586
29L5vtBPqrZNBXri9CfWQm,0.0453,0.53,190319,0.835,0,9,0.0637,-3.69,1,0.11,166.02,4,0.471
3xQ7tHivJMHSvJfUeNvyc7,0.024,0.607,237366,0.581,0.0026,1,0.128,-8.182,1,0.0284,94.493,4,0.348
6Gt7QCuaUWH7aVBngKfC8k,0.636,0.673,181187,0.152,0,11,0.0936,-24.291,0,0.0331,93.402,4,0.348
2qQieiApQ1TkvkZGLkbCH0,0.0181,0.808,214367,0.869,0.0625,9,0.194,-9.648,1,0.0709,123.545,4,0.959
6tMgRC6pDQOqEnKCnAL6pT,0.786,0.664,291307,0.42,0,11,0.122,-9.589,1,0.0269,110.042,4,0.319
5kk2LCpvmacfFTtIUbaJ34,0.248,0.714,225147,0.823,2.44e-05,7,0.0483,-5.38,0,0.1,96.021,4,0.727
6loiMQcxvepOgfASkYH38J,0.0465,0.481,222145,0.401,0,1,0.129,-14.62,1,0.338,180.549,1,0.541
1kkxZJ1KmWueMUO7b9qK6L,0.0101,0.632,253627,0.814,0,11,0.214,-6.419,1,0.0383,126.523,4,0.359
2H8W3VYk4Lw3WCqFYhpkdw,0.0608,0.77,187474,0.851,0.0348,11,0.069,-5.154,0,0.0607,165.022,4,0.748
4sklNb2Rh7DZLZD0PWsvzN,0.891,0.497,85867,0.102,0.75,7,0.0947,-23.235,1,0.0536,127.724,4,0.12
1ec2wAxjnu7cr5WHqPHJTD,0.719,0.644,210253,0.244,3.84e-06,9,0.0942,-16.406,1,0.0494,96.451,4,0.371
5VCXMULY5uSbmV6RQelC5E,0.000565,0.406,152267,0.666,0.000186,4,0.855,-5.573,1,0.0605,119.956,3,0.239
1PrFUanL592dZNqwmZmqm6,0.794,0.712,217867,0.561,0.0178,2,0.105,-8.876,1,0.0263,112.028,4,0.672
192pDK2RyVnWH13uVKTaUW,0.87,0.933,199720,0.481,0.895,2,0.136,-12.986,1,0.134,101.951,4,0.678
2Dd9EXYXI2NNrLG61OtWQv,0.31,0.694,265157,0.618,0,1,0.106,-5.156,1,0.0366,111.943,4,0.458
0OZt04ueuAb8LlRdyqY6BP,0.00866,0.628,258333,0.93,0.804,7,0.103,-6.005,0,0.088,108.168,4,0.699
3Gc4zbfvgZSBEfpd0aWEFb,0.0196,0.626,297643,0.79,8.86e-05,3,0.106,-6.502,1,0.0397,127.039,4,0.539
3QR84ts5i4RrPC2djYsKgg,0.16,0.666,344827,0.829,0.89,8,0.114,-10.676,1,0.0437,109.821,4,0.158
4slBQDFZqK7zq9YKK1FY6g,0.921,0.178,248867,0.533,0.0593,2,0.164,-8.698,1,0.0404,170.422,3,0.352
1x3fitHSJI4Zk6oRdRzqks,0.00814,0.845,503998,0.881,5.1e-05,9,0.0631,-5.856,1,0.112,119.998,4,0.709
77IPBSEbMAiH7gOGfLllKz,0.961,0.52,267834,0.464,0.855,0,0.183,-8.963,1,0.124,179.978,4,0.132
79zdU4X4ec0HuOtZbxRqSA,0.519,0.598,195893,0.439,0,7,0.2,-9.53,0,0.0332,93.581,4,0.368
2irXVa70RYAMtgqP4nqRNU,4.52e-06,0.17,609227,0.921,0.76,8,0.248,-5.664,0,0.0919,124.704,4,0.0998
1foavO1RRm7kP1jIptBtPy,0.51,0.495,130000,0.341,0.307,2,0.377,-14.049,1,0.148,80.644,4,0.305
5j72kVstS2gHKl8zWJDNz0,0.00966,0.783,709467,0.978,0.933,1,0.0952,-8.736,1,0.0534,119.239,4,0.509
1k9BUNBGmwXxV9MoK7wwdX,1.57e-06,0.295,493440,0.992,0.197,8,0.378,-5.094,0,0.132,161.037,3,0.182
55dCpSP7SVWYZOjxiQpbOE,0.0373,0.668,520000,0.812,0.847,2,0.101,-9.026,1,0.0384,120.003,3,0.0373
1uX6zunzRfHHmPMTBntWXA,0.028,0.741,190730,0.821,0,2,0.0692,-4.31,1,0.0619,118.029,4,0.476
71Cid4UeolaHRzdbmMDAVb,0.0334,0.852,226773,0.864,0.0239,2,0.0525,-10.131,1,0.0387,132.999,4,0.603
7bEmtY7BuRDAZXFGdelwnK,0.812,0.158,95947,0.0296,0.925,9,0.152,-20.019,0,0.035,76.577,4,0.0298
39w0mWtPCskcpDlAlajBXi,0.00343,0.291,288044,0.989,1.11e-05,7,0.936,-4.558,1,0.091,78.472,4,0.291
7iW8xGGEHZFMcyBdWlAsIX,0.171,0.245,199782,0.974,4.97e-05,1,0.35,-1.413,1,0.436,184.986,4,0.162
52jbwCmtKlxKJg8vAoyRxq,0.0179,0.738,425512,0.689,0.573,8,0.111,-7.994,1,0.0513,123.004,4,0.488
1ErcGMlyxDuMzPrOA8u3Ye,9.81e-05,0.193,123333,0.439,0.966,1,0.732,-31.881,1,0.0738,61.25,5,0.0376
7EqeAfbTta51OCd9gz6buQ,0.934,0.147,148500,0.104,0.811,4,0.102,-27.913,1,0.0423,70.876,5,0.0405
0kuKQQMx6L3efJuRVTgWQb,0.847,0.586,310295,0.197,3.36e-06,2,0.0515,-14.649,1,0.0307,95.529,4,0.299
4MmDaMzOyCDEMCGkl55hva,0.568,0.565,218067,0.61,0,0,0.245,-13.236,1,0.0372,93.504,4,0.921
304HbZEKcHYZyBkG5GhjD6,0.884,0.811,97133,0.292,0.9,9,0.118,-16.817,0,0.0925,112.061,1,0.507
4ocbEHPHKDfGZz6va77bEo,0.907,0.494,272000,0.18,0,2,0.126,-10.835,1,0.0409,64.713,4,0.358
0vR2rIVORmgeKiGIgNT0fV,0.0514,0.733,189672,0.96,0.00199,7,0.287,-3.597,1,0.0295,124.01,4,0.811
1cV96pM9tZKlnqnyKWGt1X,0.166,0.606,231182,0.754,0.263,0,0.132,-11.617,1,0.327,123.459,4,0.305
15B100wqf0z7vAnpiUN4MB,0.0533,0.596,182845,0.66,0.00562,9,0.134,-5.333,0,0.0391,174.09,4,0.578
5aMlGN8U4tvBG9SKZKHq9n,0.0428,0.604,438570,0.941,0.209,7,0.158,-6.353,1,0.0634,123.008,4,0.313
4WJTKbNJQ41zXnb84jSWaj,0.000337,0.435,212253,0.874,0.0419,0,0.311,-6.664,1,0.123,120.167,4,0.265
3S3PRPDhfJRU9P1uiaTWqr,0.809,0.229,74098,0.78,0.949,2,0.703,-37.282,0,0.0578,125.686,5,0.00919
41r2Q4UEDdU9cktfgQETnx,0.117,0.695,235667,0.39,0,7,0.104,-5.439,1,0.0342,123.985,3,0.455
6AUli4YiyPxVyQptl7AjNc,0.346,0.37,281680,0.561,7.42e-06,7,0.069,-6.636,1,0.0297,170.994,4,0.493
0o9W7cwJAv0VxrT02I5vCN,0.000318,0.882,398041,0.658,0.5,7,0.0746,-7.811,1,0.232,124.997,4,0.767
37DwW4hMKVxwt8dOAzAY1C,0.248,0.541,241634,0.947,0,0,0.366,-3.659,1,0.0836,89.989,4,0.492
52KlXDEkCkgZxuMjSqzY4L,0.00966,0.639,137297,0.684,0,2,0.194,-5.619,1,0.0353,88.05,4,0.465
0XydqhYtCDuH2oM6dDoJRB,0.253,0.595,338293,0.6,0.00021,2,0.151,-8.458,1,0.0269,90.807,4,0.124
5UuikgHTxSRFRnC0zXx10i,0.0649,0.477,396187,0.479,0.029,7,0.0906,-11.887,0,0.0483,122.531,4,0.662
4F8ZDdoi4t8c4g1yWOAWv7,0.15,0.873,156010,0.622,0,1,0.153,-9.343,0,0.0984,130.051,4,0.278
5HpnLY6fuuYilWgbD5oIC1,0.0927,0.693,279173,0.456,5.52e-05,2,0.111,-9.658,1,0.0496,129.996,4,0.333
30FZ8u17Y0XXmI1RBIPxAh,0.334,0.805,159273,0.406,0,5,0.106,-10.846,1,0.234,109.875,4,0.607
37VU6eEJNlq2NqAZnRxZBf,0.146,0.802,159309,0.811,0.846,0,0.388,-8.437,1,0.133,110.018,4,0.571
6DU07zLVPOlPqqybYpQZDn,0.00428,0.587,183213,0.686,0.00705,9,0.0428,-5.113,0,0.122,183.938,4,0.71
3DS5qjkZLta7vu6U1nLj35,0.153,0.694,120986,0.923,0,2,0.0582,-1.077,0,0.0793,119.097,4,0.676
4B4vJppxKZTnqb6qyS6e8h,0.0686,0.75,466225,0.604,0.861,7,0.161,-9.003,0,0.0381,124.002,4,0.233
4XIMWXsRnFT0MF0qeIBfJ7,0.0113,0.714,182840,0.918,0.00118,0,0.446,-5.41,1,0.0357,128.055,4,0.972
3CJIAGz2FKSkxhyfEOYxhJ,0.0895,0.788,121466,0.483,0.00471,9,0.152,-13.679,0,0.0626,144.015,3,0.838
7kA3xa1iqOLTjPpWiX0sw7,0.69,0.601,210907,0.804,0.0002,7,0.252,-4.405,1,0.0392,160.087,4,0.78
3kBximUQRbbKmCWstYsBca,0.00549,0.332,293446,0.996,0,7,0.369,-3.624,1,0.259,180.058,4,0.0394
6uxb3XcephIsRYpZybGivn,0.89,0.495,109389,0.0637,0.845,1,0.0617,-28.966,1,0.0661,110.096,5,0.0914
4xhWOVLsr9VsMiaUH4aCrx,0.0276,0.596,203067,0.529,0.00187,7,0.0811,-8.958,1,0.0327,144.954,4,0.535
6ZJCZysq5XhXvJsSMG39L7,0.683,0.75,139115,0.559,0.42,8,0.113,-7.627,1,0.423,71.043,4,0.449
25wa5FAUjjY8w3fXlApBtv,0.412,0.638,210103,0.672,0,3,0.531,-7.192,0,0.315,88.147,4,0.786
0hT9G2vFdS7ppj1lgoobfo,0.254,0.581,113236,0.835,1.57e-06,9,0.627,-6.026,1,0.0449,80.028,4,0.492
6QbM4HWbXwOyHLhgLXwjwW,0.00334,0.235,526933,0.998,0.094,9,0.34,-6.489,1,0.139,122.277,4,0.0256
1OwWdf12e02HeIQvUsLUdD,0.472,0.535,148600,0.828,0.0333,11,0.94,-10.707,1,0.0465,131.51,4,0.841
6H1E2jC5xa2TzDN2Pc63xo,0.154,0.604,229340,0.406,0,8,0.316,-13.614,0,0.213,89.775,4,0.486
5Gbj4y6pTh1jld8KosW8Ji,4.1e-05,0.613,223867,0.624,0.302,1,0.128,-9.576,1,0.0366,88.407,4,0.211
6RQ3YBlaRCfup42Pyq3uxv,0.893,0.181,374000,0.351,0.952,9,0.115,-21.483,1,0.0515,112.707,4,0.241
1Q2VVCIdCDaxxk6Y1S6qxU,0.164,0.647,259042,0.372,1.15e-06,1,0.347,-10.435,1,0.0371,104.951,4,0.435
2FGnMGgQ34MFVY23Ck2atR,4.49e-05,0.513,444739,0.935,0.834,10,0.0562,-8.141,0,0.0611,141.999,4,0.6
7eXA7AJdR992WM2oo7C5fN,0.35,0.778,287027,0.871,0.00915,5,0.0628,-6.088,1,0.0366,123.06,4,0.961
5Oi9Kfwzw689QkKOsRHvEp,0.183,0.61,157120,0.792,6.49e-06,7,0.0801,-6.372,1,0.0305,140.149,4,0.961
2w2BRluteu0PsDr5BisZ1M,0.485,0.23,317310,0.369,8.32e-05,2,0.0828,-12.808,1,0.0345,81.356,4,0.206
5ltlP91dDK8QED7epzFE6R,0.612,0.66,129870,0.502,0.862,5,0.119,-6.574,1,0.066,81.092,4,0.216
6BJxQbKyQSdBOBIuW5TTmi,0.156,0.703,327576,0.866,0.00527,7,0.145,-5.637,1,0.061,93.839,4,0.535
1SlJLYLXORVbyccJlnoJRl,0.00364,0.449,239131,0.981,0.938,7,0.443,-1.864,1,0.0755,101.04,4,0.396
5PMfj1XAp1t4yhRJdl4QmZ,0.0151,0.721,427387,0.92,3.94e-06,1,0.0911,-8.355,0,0.0554,128.003,4,0.113
0Aa9storemJMkPbFnLH8jE,0.0327,0.254,336932,0.527,3.21e-05,4,0.0532,-9.225,1,0.0395,147.561,4,0.1
5ijrWfxhRx92kwGS85SsUD,0.184,0.674,288768,0.605,0.579,10,0.101,-8.869,1,0.0368,171.125,4,0.842
3fsOBwBwxBB4j1IFhh3s9V,1.93e-05,0.205,214213,0.95,0.805,10,0.212,-8.498,0,0.132,184.43,4,0.314
0G2IePxp5mNxlJaaBvdUbW,0.000127,0.262,205293,0.964,0.315,2,0.142,-5.841,0,0.185,147.996,5,0.102
5GGtoBwQtvoXRvfeKBToG1,0.367,0.656,189429,0.633,1.57e-06,6,0.179,-7.093,1,0.0375,139.899,4,0.473
5zW6LPxMUx41TmRrIyEICr,0.153,0.246,144000,0.999,0.991,7,0.939,-22.095,0,0.0916,114.56,4,1e-05
3Nk4gmH1268AT0xWAFUhf3,0.967,0.382,136787,0.0215,0.0326,2,0.1,-21.105,1,0.0424,100.844,3,0.0842
2hoTBcSjmzGEVNyR5sL8Qj,0.428,0.595,183783,0.721,0.864,0,0.156,-7.033,0,0.0537,166.305,4,0.831
3RDWPnDrE0GTOaYTqpeX3X,0.000197,0.634,289091,0.891,0.000167,7,0.182,-6.856,1,0.0522,176.02,4,0.537
1mKCMmJYGJkBQTz27fRhaF,6.34e-05,0.492,135587,0.779,0.593,10,0.216,-8.361,1,0.0275,150.0,4,0.828
1G9yxirDOzDjKOePBX0Szx,0.853,0.678,219440,0.168,0,4,0.0967,-12.877,0,0.0316,127.402,4,0.204
0umZoAivXnXaeKZ1C7H7Cb,0.00226,0.717,372715,0.532,0.92,10,0.0415,-14.355,0,0.056,122.99,4,0.764
2Ko5mZOF2ro5H64ruylmvD,0.936,0.32,133825,0.13,0.944,1,0.105,-17.909,0,0.0342,65.57,4,0.0613
2sbCmBKwIT0OOY58nZUXfV,0.157,0.661,192000,0.979,0.000441,0,0.371,-4.639,1,0.158,150.011,4,0.806
4wSMMFbMq7fonJuHFtLiNo,0.909,0.181,70840,0.197,0.0141,5,0.0866,-24.981,0,0.0481,101.809,4,0.2
49mdBU2g01KDLPhsbadqgo,0.0332,0.719,126833,0.557,0.883,2,0.106,-6.112,1,0.049,94.006,4,0.252
48KVzcjve2SnG6mvBFmBCd,0.672,0.478,269267,0.442,0.000386,7,0.0904,-9.746,1,0.0507,174.341,4,0.657
5cjBiZxqUDm5wtc3NeePEl,0.387,0.432,274067,0.468,0.000148,0,0.185,-8.602,1,0.0259,180.016,4,0.274
2k2IKihkpsBfPpHJRaAMJs,0.133,0.687,326391,0.766,0.73,2,0.189,-6.059,1,0.0286,99.991,4,0.584
2x8BetKgW0IRTnlbKxwTiZ,0.853,0.483,174040,0.146,8.51e-05,3,0.151,-13.221,1,0.0329,82.335,3,0.288
1gMuHUxFRYRDAmdfG3mmNM,0.98,0,77482,0.000638,0.833,1,0.0983,-42.864,1,0,0,0,0
27FBerYToF1z79xnLitYuR,0.467,0.704,183192,0.859,1.38e-05,0,0.526,-4.776,0,0.0336,127.991,4,0.596
3VN7XvP708u6V9U0CxOlzi,0.18,0.816,188041,0.621,0,0,0.085,-6.352,1,0.181,97.015,4,0.403
5vMkAdCEgGVbPqmyFR9fB8,0.954,0.766,95854,0.659,0.925,3,0.386,-11.221,1,0.0943,81.988,4,0.626
0uAAw9xYT67tUqw1QRjZ0A,0.767,0.748,218307,0.644,0.000139,2,0.0947,-7.539,0,0.029,122.88,4,0.967
2UxcW1KrPAAhLKFGPQvhI8,0.22,0.652,247745,0.972,0.000353,6,0.116,-2.232,1,0.235,155.075,4,0.0489
7dWU2R40wssz4pPAn7phq2,0.00225,0.753,273933,0.867,0.535,8,0.0689,-6.718,0,0.0481,104.819,4,0.577
6u4QtlkKJ879ElNlgw0R7M,0.186,0.747,226533,0.855,2.61e-06,0,0.0885,-2.6,0,0.0288,101.996,4,0.6
0xUIj4WmE6IZhXsqkx2gMV,0.111,0.428,249747,0.759,0,5,0.933,-4.489,1,0.053,161.844,4,0.223
4Jy2JvqPmJOzF6Zse9Hrn6,0.967,0.0649,143133,0.0335,0.921,5,0.127,-19.322,1,0.0409,69.174,3,0.0355
6L6tlqIYJmK7hwZQmzXuoC,0,0.215,274240,0.941,0.252,8,0.0602,-5.128,1,0.13,126.529,4,0.0328
3rlifdORN3A2gwnYhAHnFA,0.503,0.528,192935,0.365,0,1,0.179,-10.097,0,0.104,150.743,4,0.148
2vEPmW5BnsnXNVV29laPsu,0.116,0.53,266651,0.603,0,2,0.0925,-7.058,1,0.0309,155.982,4,0.324
1ndUZjwzdDQ8PWyhnZdksI,0.874,0.427,262713,0.0126,0.0407,5,0.168,-21.903,1,0.128,77.71,1,0.164
4nWxif1dt6FCg4GFZcPIbO,0.523,0.609,176576,0.823,5.9e-05,5,0.827,-4.601,0,0.0305,127.943,4,0.541
144adL7pGHEWRwute2wxzZ,0.000941,0.545,216027,0.953,0.117,7,0.281,-5.172,1,0.0441,140.002,4,0.558
6QLNxoDZMlUm0aHwgmt6iw,0.973,0.684,130438,0.206,0.935,0,0.116,-10.689,0,0.0321,120.041,4,0.143
6NGbBlz6b95e6zDDSDvf8J,0.884,0.158,187971,0.0642,0.758,1,0.108,-25.666,1,0.0474,107.432,1,0.0576
2Bm51cQWtgUSekm6lgeeZc,0.984,0.527,222222,0.242,0.923,0,0.0913,-21.519,0,0.0355,135.08,3,0.223
6mwuLb8sCidiHPtpQPR7z7,0.00236,0.568,284533,0.908,0.31,10,0.0675,-12.43,0,0.0546,115.586,4,0.814
22K3jhzhPwH3TatxENt49A,0.0537,0.748,146822,0.689,0,7,0.243,-5.981,1,0.06,120.026,4,0.355
2qRrm8JIClfFaXlt0UHxvi,0.0114,0.215,320907,0.979,0.00034,11,0.08,-4.228,1,0.0433,140.142,4,0.32
1CxX4qI5tVE3HI1q79VZGx,0.472,0.308,674000,0.621,0.673,7,0.189,-6.617,0,0.0432,79.993,3,0.118
37jrubWAb4F9TY2GgSRG56,0.276,0.594,212400,0.988,0.0307,10,0.339,-3.377,1,0.0759,150.017,4,0.595
6V1kUUefPBkpyPqBSK9G9C,0.00441,0.687,487314,0.794,0.846,11,0.0471,-5.949,0,0.0713,133.998,4,0.577
6uW03WHG3qv2FzxPIW6SUP,0.25,0.5,145640,0.565,0.000147,11,0.145,-10.528,1,0.145,158.072,4,0.466
0UyBWDaPe78QJhNCRiZgfs,0.78,0.62,262455,0.341,0.0128,7,0.112,-12.054,1,0.15,127.861,4,0.359
57T6aZQ0PnSL0kpHy92xuW,0.00162,0.588,251362,0.805,0.000398,7,0.406,-4.603,1,0.0697,174.058,4,0.615
6T3bGOpKBWvJ2aHZvZkPsl,0.0648,0.337,459093,0.931,0.0729,2,0.156,-5.84,1,0.0539,78.161,4,0.547
6eS0ROvExh0JEx0oDfoSAv,0.0997,0.711,184021,0.946,0.000565,9,0.455,-4.871,1,0.0339,111.966,4,0.782
6n1pvEXhu1oJXiiqxZRzz1,0.416,0.0569,396640,0.389,0.785,9,0.111,-5.269,0,0.058,62.47,4,0.156
7nnhs7e3iQbiKc1xBRF927,0.146,0.469,196948,0.842,0,10,0.713,-4.243,1,0.107,178.039,4,0.722
42TAP4olyZONFmNT48O10D,0.82,0.466,264680,0.486,4.5e-05,11,0.156,-10.731,1,0.0288,136.949,4,0.186
7Ep35cRqVnxa6LNqlYpzch,0.00836,0.754,174706,0.869,4.15e-06,6,0.259,-5.794,0,0.174,135.977,4,0.863
5EMzx55lI9kGHiv0rAy5aM,0.0427,0.658,239707,0.646,0,11,0.333,-5.901,0,0.0415,88.103,4,0.423
7yPZZUUB2tWIgV1tsoxI0c,0.0217,0.672,187699,0.735,0.0187,10,0.0786,-6.464,0,0.0323,126.008,4,0.67
679WNDJNeWz3tvO4ffrDqA,0.107,0.594,237726,0.958,0.00306,10,0.921,-5.51,0,0.058,102.308,4,0.548
2ESzAmNt36FuiIeIGsPoBU,0.985,0.154,104568,1.0,0.586,1,0.916,-27.417,0,0.0345,98.834,3,1e-05
1yf0oxIOULHBDKdD9AeLGY,0.787,0.669,142507,0.822,0,11,0.497,-4.942,0,0.337,87.797,4,0.585
6E5By4xxtTgxOP4JfP1CvX,0.995,0.484,148954,0.0159,0.935,3,0.214,-28.612,1,0.0587,80.243,3,0.153
0uOyiK3VTTvzSCmueayaKF,0.139,0.695,163161,0.44,0,9,0.0721,-7.857,0,0.714,136.929,5,0.498
4YK5kfr4A1wdJzogZj7jox,0.0168,0.631,216597,0.741,0.822,8,0.236,-9.652,1,0.0354,123.016,4,0.192
3bOhb40pWro9luZoncrHfR,2.63e-05,0.615,202703,0.985,0.326,7,0.11,-5.318,1,0.041,185.024,4,0.0398
0x3XY7kRyWc2V42noCB2x3,0.165,0.723,71679,0.371,0.792,11,0.111,-9.422,0,0.0883,79.993,4,0.593
7yLysy4GtqecVYpC773q7g,0.217,0.602,290200,0.638,0.015,7,0.0856,-7.761,1,0.0372,171.512,4,0.52
4Dn2R1NeJbrJq7qa8TUwZd,0.837,0.131,219057,0.0193,0.829,9,0.0842,-33.204,0,0.0497,75.292,4,0.0333
66MxvS8yoayHZj2Lw0codN,0.186,0.471,202987,0.778,0,1,0.364,-6.309,1,0.34,197.599,4,0.683
0yqNGfESkxfNgc11ouwykd,0.0095,0.786,345926,0.893,0.951,2,0.108,-9.492,1,0.0698,124.988,4,0.0651
4PCOQF3yK2rwej1UEiag0B,0.0102,0.358,200227,0.987,8.58e-05,11,0.226,-3.334,0,0.249,161.914,4,0.457
0W1OHTjHGcP1GJsN5YuFfq,0.383,0.752,155193,0.863,0,6,0.44,-4.243,1,0.269,106.093,4,0.707
0EpdLuptraYGFZ6J7HNSLc,0.0559,0.784,165231,0.814,0,6,0.194,-2.436,1,0.0464,129.96,4,0.728
10l4eK1EkaXCV5xHfx0jgd,0.137,0.698,183672,0.724,0,1,0.326,-5.577,1,0.448,126.554,5,0.849
6Pwk5rWWIkBgwkl62lXjBp,0.16,0.69,213632,0.707,0.773,0,0.0373,-3.826,1,0.0986,94.275,4,0.746
1s3pMn91LHPB0mmYqE3iNG,0.029,0.49,227773,0.985,0,9,0.984,-2.831,1,0.165,167.679,4,0.547
3jNKU4TL5IjPADdAIu6acS,0.846,0.48,257193,0.15,3.44e-06,0,0.115,-12.751,1,0.0293,141.786,4,0.285
6IBgBpzxNpQucBYiXleCTQ,0.711,0.583,381578,0.377,0.924,0,0.105,-12.896,1,0.0339,156.048,1,0.224
5hvIZF56tE8sAwMA9cKmQQ,0.168,0.511,361373,0.78,0.54,0,0.0574,-9.381,1,0.0753,119.974,4,0.312
0fyvYIxPgGUsjnlLnwmt0t,0.298,0.469,214213,0.783,0.000117,7,0.266,-6.722,1,0.0348,187.122,3,0.826
3uOTdn5zVZeEXavs4ljxNL,0.556,0.658,130251,0.334,1.25e-05,7,0.121,-11.721,1,0.0849,115.124,3,0.928
1ydbIUvSJFkTMJRWPDVEaH,0.000153,0.433,241487,0.988,0.0334,8,0.315,-2.074,1,0.233,199.813,4,0.548
5imbCVjoNDj25g0dVXl7LR,0.000294,0.465,299333,0.945,1.48e-06,6,0.215,-3.47,1,0.152,172.064,4,0.48
3l9AFfKMRH3aSL6Sx0aGNs,0.00278,0.397,339107,0.913,0.127,1,0.0814,-7.173,1,0.474,160.021,4,0.0567
5Mm2tDgfdyaXhR3WqQykrf,0.484,0.548,313565,0.396,0,3,0.144,-7.788,1,0.0265,73.963,4,0.501
2LvCsxys4piJxKIMeE4cwT,0.0463,0.486,206733,0.756,0,11,0.706,-6.909,1,0.0357,74.869,4,0.445
4PUKho8S0yYV3wC50CAjYQ,0.673,0.743,192882,0.781,0,1,0.0649,-3.174,1,0.12,170.007,4,0.877
6WYPLoTjHhx4NHXmp6wuya,0.995,0.61,108885,0.0386,0.895,2,0.097,-26.511,1,0.0431,91.838,4,0.337
2DS50R4FuwqMuzearU69fW,0.114,0.497,189051,0.884,0.000153,1,0.257,-5.151,0,0.0476,149.949,4,0.363
5MGGLA7k3tuGiUX2AjaiYz,0.519,0.79,240813,0.581,0.819,9,0.0921,-7.603,0,0.079,116.422,4,0.177
1BCl7QXWC9nwpm4vKCktXJ,0.047,0.365,384008,0.915,0.523,1,0.118,-5.907,1,0.0384,128.023,4,0.186
47fG8d2jsHslhGIVvd7TKG,0.0428,0.505,253360,0.525,0.0458,2,0.0877,-11.293,1,0.0341,138.831,4,0.192
