clustering type,value
kModes=9,0.031099632537627164
kModes=10,0.037414692198793016
kModes=11,0.04029878378283833
kModes=12,0.04267346168121257
kModes=13,0.04473803552313672
kModes=14,0.046883728003099874
kModes=15,0.048811636468659415
kModes=16,0.050736770176115095
kModes=17,0.052608042374219795
kModes=18,0.0548956448089735
kModes=19,0.05704194647584274
kModes=20,0.05889715651615121
kModes=21,0.06066420833035745
kModes=22,0.062488101048379124
kModes=23,0.06456185285076425
kModes=24,0.06661065321904078
kModes=25,0.06854161294435301
kModes=26,0.07053992033242901
kModes=27,0.07257488982788907
kModes=28,0.0744775873841208
kModes=29,0.07649920756381105
kModes=30,0.0786944263627636
kModes=31,0.08065099207923561
kModes=32,0.08265707616556855
kModes=33,0.08460245650852566
kModes=34,0.08659981436476127
kModes=35,0.08853543990969019
kModes=36,0.09026620702647249
kModes=37,0.09213570850280216
kModes=38,0.09404952108720917
kModes=39,0.09600432983231363
kModes=40,0.0980649554854384
kModes=41,0.09992063095561562
kModes=42,0.10175162730306653
kModes=43,0.1035682206483031
kModes=44,0.1053030929931687
kModes=45,0.10707137436138525
kModes=46,0.10882989938286003
kModes=47,0.110481823856565
kModes=48,0.11229192938883745
kModes=49,0.11406018393482618
kModes=50,0.11595347792573103
mixtureGaussian nComponents= 2 tol=0.01,0.03379744883782929
mixtureGaussian nComponents= 2 tol=0.001,0.03450292730199381
mixtureGaussian nComponents= 2 tol=0.0001,0.035259617341518605
mixtureGaussian nComponents= 2 tol=1e-05,0.03454801964148593
mixtureGaussian nComponents= 3 tol=0.01,0.04683619534087294
mixtureGaussian nComponents= 3 tol=0.001,0.04779091864190291
mixtureGaussian nComponents= 3 tol=0.0001,0.048727470707546114
mixtureGaussian nComponents= 3 tol=1e-05,0.04774883342694279
mixtureGaussian nComponents= 4 tol=0.01,0.05834273176799096
mixtureGaussian nComponents= 4 tol=0.001,0.059579723145049134
mixtureGaussian nComponents= 4 tol=0.0001,0.06078621750953056
mixtureGaussian nComponents= 4 tol=1e-05,0.05952304494433715
mixtureGaussian nComponents= 5 tol=0.01,0.06864527633414651
mixtureGaussian nComponents= 5 tol=0.001,0.0698083528648089
mixtureGaussian nComponents= 5 tol=0.0001,0.07106235642124711
mixtureGaussian nComponents= 5 tol=1e-05,0.06954050945428361
mixtureGaussian nComponents= 6 tol=0.01,0.07760772712199057
mixtureGaussian nComponents= 6 tol=0.001,0.07957524415523436
mixtureGaussian nComponents= 6 tol=0.0001,0.081339014262572
mixtureGaussian nComponents= 6 tol=1e-05,0.08300076840577837
mixtureGaussian nComponents= 7 tol=0.01,0.09038354270091627
mixtureGaussian nComponents= 7 tol=0.001,0.09228105150468509
mixtureGaussian nComponents= 7 tol=0.0001,0.09104559134328366
mixtureGaussian nComponents= 7 tol=1e-05,0.08935298411780698
mixtureGaussian nComponents= 8 tol=0.01,0.10041843542586568
mixtureGaussian nComponents= 8 tol=0.001,0.09799579175815142
mixtureGaussian nComponents= 8 tol=0.0001,0.10426725889204813
mixtureGaussian nComponents= 8 tol=1e-05,0.10231735286489316
mixtureGaussian nComponents= 9 tol=0.01,0.10877413338198942
mixtureGaussian nComponents= 9 tol=0.001,0.11065047018382818
mixtureGaussian nComponents= 9 tol=0.0001,0.11548984811191262
mixtureGaussian nComponents= 9 tol=1e-05,0.11331671001649402
mixtureGaussian nComponents= 10 tol=0.01,0.12194493884973888
mixtureGaussian nComponents= 10 tol=0.001,0.12336583403137123
mixtureGaussian nComponents= 10 tol=0.0001,0.12636073280822205
mixtureGaussian nComponents= 10 tol=1e-05,0.12395399323501778
mixtureGaussian nComponents= 11 tol=0.01,0.1298900905572669
mixtureGaussian nComponents= 11 tol=0.001,0.13254461816700625
mixtureGaussian nComponents= 11 tol=0.0001,0.13802786148588578
mixtureGaussian nComponents= 11 tol=1e-05,0.13257982279980843
mixtureGaussian nComponents= 12 tol=0.01,0.1404398653610911
mixtureGaussian nComponents= 12 tol=0.001,0.14173888541356272
mixtureGaussian nComponents= 12 tol=0.0001,0.1454466676783464
mixtureGaussian nComponents= 12 tol=1e-05,0.1414157646824616
mixtureGaussian nComponents= 13 tol=0.01,0.14696236071734514
mixtureGaussian nComponents= 13 tol=0.001,0.15017697554361986
mixtureGaussian nComponents= 13 tol=0.0001,0.15318144665116143
mixtureGaussian nComponents= 13 tol=1e-05,0.1510652950738612
mixtureGaussian nComponents= 14 tol=0.01,0.1580972752152856
mixtureGaussian nComponents= 14 tol=0.001,0.16069542692409913
mixtureGaussian nComponents= 14 tol=0.0001,0.1605636264365981
mixtureGaussian nComponents= 14 tol=1e-05,0.15843335635095676
mixtureGaussian nComponents= 15 tol=0.01,0.16190052901646282
mixtureGaussian nComponents= 15 tol=0.001,0.16835350579027294
mixtureGaussian nComponents= 15 tol=0.0001,0.17052834984507184
mixtureGaussian nComponents= 15 tol=1e-05,0.16950998180190702
mixtureGaussian nComponents= 16 tol=0.01,0.1719210439801798
mixtureGaussian nComponents= 16 tol=0.001,0.17280087069116257
mixtureGaussian nComponents= 16 tol=0.0001,0.17943419981859504
mixtureGaussian nComponents= 16 tol=1e-05,0.1729939648489427
mixtureGaussian nComponents= 17 tol=0.01,0.18026240274852345
mixtureGaussian nComponents= 17 tol=0.001,0.18165012074036696
mixtureGaussian nComponents= 17 tol=0.0001,0.18843010579347713
mixtureGaussian nComponents= 17 tol=1e-05,0.18413399136576172
mixtureGaussian nComponents= 18 tol=0.01,0.18677665926938125
mixtureGaussian nComponents= 18 tol=0.001,0.18969564990571353
mixtureGaussian nComponents= 18 tol=0.0001,0.1927065823716856
mixtureGaussian nComponents= 18 tol=1e-05,0.19171203775903445
mixtureGaussian nComponents= 19 tol=0.01,0.19259358110831432
mixtureGaussian nComponents= 19 tol=0.001,0.19746058286043974
mixtureGaussian nComponents= 19 tol=0.0001,0.2010848102007404
mixtureGaussian nComponents= 19 tol=1e-05,0.19822921976640664
dbscan min_samples=1 eps=0.1,0.1501816330919883
